80;,;"""canteen-ngo-4c-dang-van-ngu""";canteen-ngo-4c-dang-van-ngu;21.010423, 105.831208;;;;;;;;81;,;21.040881912968196, 105.82793746904129;banh-cuon-nong-29-thuy-khue;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;,;"""banh-cuon-nong-29-thuy-khue""";banh-cuon-nong-29-thuy-khue;21.040624, 105.828067;;;;;;;;82;,;21.003827033942557, 105.82997554020524;mot-goc-hoai-niem-cu-xa-ca-phe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;,;"""mot-goc-hoai-niem-cu-xa-ca-phe""";mot-goc-hoai-niem-cu-xa-ca-phe;21.004481, 105.830570;;;;;;;;83;,;21.019304, 105.828570;banh-canh-ghe-69-69-o-cho-dua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;,;"""banh-canh-ghe-69-69-o-cho-dua""";banh-canh-ghe-69-69-o-cho-dua;21.019304, 105.828570;;;;;;;;84;,;21.034088, 105.770082;fenghuang-21-le-duc-tho-lau-199k;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;,;"""fenghuang-21-le-duc-tho-lau-199k""";fenghuang-21-le-duc-tho-lau-199k;21.034088, 105.770082;;;;;;;;85;,;21.033065, 105.852257;skyline-hanoi-do-uong-khong-gian-10-diem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;,;"""skyline-hanoi-do-uong-khong-gian-10-diem""";skyline-hanoi-do-uong-khong-gian-10-diem;21.033065, 105.852257;;;;;;;;86;,;21.016817, 105.836155;cacao-trung-cafe-ruspott-ngo-360-xa-dan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;,;"""cacao-trung-cafe-ruspott-ngo-360-xa-dan""";cacao-trung-cafe-ruspott-ngo-360-xa-dan;21.016817, 105.836155;;;;;;;;87;,;21.018840, 105.811500;thich-hoai-co-va-yen-tinh-thi-den-voi-hien-cafe-nhe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;,;"""thich-hoai-co-va-yen-tinh-thi-den-voi-hien-cafe-nhe""";thich-hoai-co-va-yen-tinh-thi-den-voi-hien-cafe-nhe;21.018840, 105.811500;;;;;;;;88;,;21.033460, 105.854472;cafe-trung-giang-100-diem-chat-luong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;,;"""cafe-trung-giang-100-diem-chat-luong""";cafe-trung-giang-100-diem-chat-luong;21.033460, 105.854472;;;;;;;;89;,;21.006937, 105.792457;banh-ngot-big-c-thang-long-them-dia-diem-moi-de-tu-tap;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;,;"""banh-ngot-big-c-thang-long-them-dia-diem-moi-de-tu-tap""";banh-ngot-big-c-thang-long-them-dia-diem-moi-de-tu-tap;21.006937, 105.792457;;;;;;;;90;,;21.023781, 105.816968;vua-nham-nhi-ly-cafe-vua-tan-huong-khong-gian-ha-noi-day-hoai-co;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;,;"""vua-nham-nhi-ly-cafe-vua-tan-huong-khong-gian-ha-noi-day-hoai-co""";vua-nham-nhi-ly-cafe-vua-tan-huong-khong-gian-ha-noi-day-hoai-co;21.023781, 105.816968;;;;;;;;91;,;21.006226, 105.795118;paiks-kitchen-them-mot-dia-chi-moi-cho-nhung-ai-me-do-han;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;,;"""paiks-kitchen-them-mot-dia-chi-moi-cho-nhung-ai-me-do-han""";paiks-kitchen-them-mot-dia-chi-moi-cho-nhung-ai-me-do-han;21.006226, 105.795118;;;;;;;;92;,;20.965612, 105.773110;don-noel-tai-home-coffee-and-ceramic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;,;"""don-noel-tai-home-coffee-and-ceramic""";don-noel-tai-home-coffee-and-ceramic;20.965612, 105.773110;;;;;;;;93;,;21.070660, 105.822461;capella-coffee-roaster-view-thang-ho-tay-bao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;,;"""capella-coffee-roaster-view-thang-ho-tay-bao""";capella-coffee-roaster-view-thang-ho-tay-bao;21.070660, 105.822461;;;;;;;;94;,;21.031623, 105.836895;jouri-dessert-tea-5-khuc-hao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;,;"""jouri-dessert-tea-5-khuc-hao""";jouri-dessert-tea-5-khuc-hao;21.031623, 105.836895;;;;;;;;95;,;21.031394, 105.837985;villa-des-fleurs-42-tran-phu-hoa-cung-noel-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;,;"""villa-des-fleurs-42-tran-phu-hoa-cung-noel-2019""";villa-des-fleurs-42-tran-phu-hoa-cung-noel-2019;21.031394, 105.837985;;;;;;;;96;,;21.030935, 105.853950;thu-bingsu-moi-vi-kem-cheese-tai-mr-wish-37-hang-dau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;,;"""thu-bingsu-moi-vi-kem-cheese-tai-mr-wish-37-hang-dau""";thu-bingsu-moi-vi-kem-cheese-tai-mr-wish-37-hang-dau;21.030935, 105.853950;;;;;;;;97;,;21.031052, 105.815004;pizza-capricciosa-vietnam-tang-3-vincom-lieu-giai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;,;"""pizza-capricciosa-vietnam-tang-3-vincom-lieu-giai""";pizza-capricciosa-vietnam-tang-3-vincom-lieu-giai;21.031052, 105.815004;;;;;;;lost records;98;,;21.068325, 105.823026;26-quan-cafe-dep-o-ha-noi-de-den-checkin;;;;;;Cotero Coffee;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;,;"""26-quan-cafe-dep-o-ha-noi-de-den-checkin""";26-quan-cafe-dep-o-ha-noi-de-den-checkin;21.068325, 105.823026;;;;;;;notext;99;,;;goc-review-top-3-quan-cafe-ngoi-ngoai-cua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;,;"""goc-review-top-3-quan-cafe-ngoi-ngoai-cua""";goc-review-top-3-quan-cafe-ngoi-ngoai-cua;;;;;;;;;100;,;21.036657, 105.846677;ca-phe-trung-dac-san-hang-ma-beo-min-dinh-cua-dinh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;,;"""ca-phe-trung-dac-san-hang-ma-beo-min-dinh-cua-dinh""";ca-phe-trung-dac-san-hang-ma-beo-min-dinh-cua-dinh;21.036657, 105.846677;;;;;;;;101;,;21.016802, 105.783687;nhat-dinh-phai-hen-ho-ca-cung-nham-nhi-tra-chieu-tai-khach-san-intercontinental-landmark72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;,;"""nhat-dinh-phai-hen-ho-ca-cung-nham-nhi-tra-chieu-tai-khach-san-intercontinental-landmark72""";nhat-dinh-phai-hen-ho-ca-cung-nham-nhi-tra-chieu-tai-khach-san-intercontinental-landmark72;21.016802, 105.783687;;;;;;;;102;,;21.032507, 105.808164;lau-thai-99k-bangkok-thai-kitchen-dao-tan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;,;"""lau-thai-99k-bangkok-thai-kitchen-dao-tan""";lau-thai-99k-bangkok-thai-kitchen-dao-tan;21.032507, 105.808164;;;;;;;;103;,;21.010366, 105.821115;backyard-coffee-so-33a-ngo-41-thai-ha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;,;"""backyard-coffee-so-33a-ngo-41-thai-ha""";backyard-coffee-so-33a-ngo-41-thai-ha;21.010366, 105.821115;;;;;;;;104;,;21.033603, 105.854525;ha-noi-sang-he-roi-thu-sua-chua-hoa-qua-cafe-tuan-ngay-thoi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;,;"""ha-noi-sang-he-roi-thu-sua-chua-hoa-qua-cafe-tuan-ngay-thoi""";ha-noi-sang-he-roi-thu-sua-chua-hoa-qua-cafe-tuan-ngay-thoi;;;;;;;;;105;,;21.048160, 105.842132;nuong-chuan-vi-hongkong-42g-yen-phu-vi-sao-lai-hot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;,;"""nuong-chuan-vi-hongkong-42g-yen-phu-vi-sao-lai-hot""";nuong-chuan-vi-hongkong-42g-yen-phu-vi-sao-lai-hot;;;;;;;;;106;,;21.014837, 105.850518;totoro-87-trie%cc%a3u-vie%cc%a3t-vuong-an-vat-kieu-nhat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;,;"""totoro-87-trie%cc%a3u-vie%cc%a3t-vuong-an-vat-kieu-nhat""";totoro-87-trie%cc%a3u-vie%cc%a3t-vuong-an-vat-kieu-nhat;;;;;;;;;107;,;21.032970, 105.802045;cafe-vintage-song-cham-lai-giua-long-thu-do;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;,;"""cafe-vintage-song-cham-lai-giua-long-thu-do""";cafe-vintage-song-cham-lai-giua-long-thu-do;;;;;;;;;108;,;21.053784, 105.840534;my-van-than-ngon-bo%cc%89-re%cc%89-150-yen-phu%cc%a3nho%cc%89-tay-ho;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;,;"""my-van-than-ngon-bo%cc%89-re%cc%89-150-yen-phu%cc%a3nho%cc%89-tay-ho""";my-van-than-ngon-bo%cc%89-re%cc%89-150-yen-phu%cc%a3nho%cc%89-tay-ho;;;;;;;;;109;,;21.030241, 105.844188;cafe-ga-dong-duong-5a-tran-phu-gan-hang-bong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;,;"""cafe-ga-dong-duong-5a-tran-phu-gan-hang-bong""";cafe-ga-dong-duong-5a-tran-phu-gan-hang-bong;;;;;;;;;110;,;21.010473, 105.832525;mot-so-quan-cafe-view-dep-cho-nhung-ban-thich-song-ao;;;;;; Maisonde.ete;Mono COffee;21.018294231020846, 105.84884214020542;Hello Stranger;21.022421033092282, 105.85957225277416;Ban công coffee;21.033788776068825, 105.85195408172955;Time Coffee;21.060379222510395, 105.80913656904147;Cafe De Flore-Ba Ð?nh;21.04312323943022, 105.84397777839234;L? Xo CF;21.02360632994746, 105.84645526904112;C’est bon Cafe;21.06615812134055, 105.82624666904162;Atelierroaster;21.02998031443957, 105.84285224020557;T?ng Tr?t Cosmo;21.031749914200912, 105.83698868438395;The berryfield CF;21.02014401576662, 105.85271738438384;;;;;;;
110;,;"""mot-so-quan-cafe-view-dep-cho-nhung-ban-thich-song-ao""";mot-so-quan-cafe-view-dep-cho-nhung-ban-thich-song-ao;;;;;;;;notext;111;,;;5-quan-cafe-view-dep-do-uong-ngon-khu-vuc-tay-ho;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;,;"""5-quan-cafe-view-dep-do-uong-ngon-khu-vuc-tay-ho""";5-quan-cafe-view-dep-do-uong-ngon-khu-vuc-tay-ho;;;;;;;;notext;112;,;;kham-pha-quan-cafe-cuc-xinh-xeo-tai-ha-noipart-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;,;"""kham-pha-quan-cafe-cuc-xinh-xeo-tai-ha-noipart-1""";kham-pha-quan-cafe-cuc-xinh-xeo-tai-ha-noipart-1;;;;;;;;notext;113;,;;kham-pha-quan-cafe-cuc-xinh-xeo-tai-ha-noi-part2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;,;"""kham-pha-quan-cafe-cuc-xinh-xeo-tai-ha-noi-part2""";kham-pha-quan-cafe-cuc-xinh-xeo-tai-ha-noi-part2;;;;;;;;;114;,;21.043123, 105.844002;goc-song-ao-cafe-deflore-46a-nguyen-truong-to;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;,;"""goc-song-ao-cafe-deflore-46a-nguyen-truong-to""";goc-song-ao-cafe-deflore-46a-nguyen-truong-to;;;;;;;;;115;,;21.032886, 105.855387;laka-coffee-15a-hang-tre-trai-nghiem-thu-vi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;,;"""laka-coffee-15a-hang-tre-trai-nghiem-thu-vi""";laka-coffee-15a-hang-tre-trai-nghiem-thu-vi;;;;;;;;;116;,;21.025275, 105.855226;t-coffee-14-ngo-quyen-thich-hop-de-chup-nhung-pho-anh-paris-western;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;,;"""t-coffee-14-ngo-quyen-thich-hop-de-chup-nhung-pho-anh-paris-western""";t-coffee-14-ngo-quyen-thich-hop-de-chup-nhung-pho-anh-paris-western;;;;;;;;;117;,;20.852204, 106.675097;giai-ma-thanh-cong-chuoi-ca-phe-nhieu-cua-hang-nhat-hai-phong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;,;"""giai-ma-thanh-cong-chuoi-ca-phe-nhieu-cua-hang-nhat-hai-phong""";giai-ma-thanh-cong-chuoi-ca-phe-nhieu-cua-hang-nhat-hai-phong;;;;;;;;;118;,;21.033789, 105.852014;dia-chi-ban-cong-2-dinh-liet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;,;"""dia-chi-ban-cong-2-dinh-liet""";dia-chi-ban-cong-2-dinh-liet;;;;;;;;;119;,;21.010046, 105.851499;muon-uong-cafe-thi-dan-gau-di-dau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;,;"""muon-uong-cafe-thi-dan-gau-di-dau""";muon-uong-cafe-thi-dan-gau-di-dau;;;;;;;;;120;,;21.035608, 105.793920;myzing-coffee-302-cau-giay-tha-ho-check-in-khong-gian-cuc-xinh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;,;"""myzing-coffee-302-cau-giay-tha-ho-check-in-khong-gian-cuc-xinh""";myzing-coffee-302-cau-giay-tha-ho-check-in-khong-gian-cuc-xinh;;;;;;;;;121;,;21.003824, 105.835882;banh-goi-ngo-150-luong-dinh-cua-gion-ngon-day-dan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;,;"""banh-goi-ngo-150-luong-dinh-cua-gion-ngon-day-dan""";banh-goi-ngo-150-luong-dinh-cua-gion-ngon-day-dan;;;;;;;;;122;,;21.006702, 105.831635;buffet-shogun-pham-ngoc-thach-tinh-hoa-am-thuc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;,;"""buffet-shogun-pham-ngoc-thach-tinh-hoa-am-thuc""";buffet-shogun-pham-ngoc-thach-tinh-hoa-am-thuc;;;;;;;;;123;,;21.037970, 105.792299;tim-den-cafe-sach-dong-tay-tron-ha-noi-on-a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;,;"""tim-den-cafe-sach-dong-tay-tron-ha-noi-on-a""";tim-den-cafe-sach-dong-tay-tron-ha-noi-on-a;;;;;;;;;124;,;21.039831, 105.827110;chao-hen-co-phuc-28-hoang-hoa-tham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;,;"""chao-hen-co-phuc-28-hoang-hoa-tham""";chao-hen-co-phuc-28-hoang-hoa-tham;;;;;;;;;125;,;21.006654, 105.852176;lap-list-an-uong-ngay-mua-gio;;;;;L?u/Bún riêu b? sý?n s?n;2?? ?c lu?c : ??135 B?ch Mai ? 5h – 11h pm;21.006290033445303, 105.85132626904098;???c bà già h? H?u Ti?p – Làng Ng?c Hà ? 4h pm ð?n h?t hàng;21.03798778567707, 105.82695323253432;3?? Cháo l?ng : ?? 20 Ng? Ð?nh Ðông ? 6h – 9h am;21.006519833398855, 105.85260561136954;4?? Bún riêu/?c : ?? H?nh Quang : 32 ng? 191 Khýõng Thý?ng ? 6h – 12h am;21.002495618145964, 105.82475366904086;5?? Ph? b? : ??181 Nguy?n Lýõng B?ng ? 6h – 10h30 a.m;21.014984531689286, 105.82792756904105;6?? Khoai lang m?t;;7?? V?t om s?u/mãng/ V?t ný?ng ;21.033405955947607, 105.82706066904116;8?? Bánh ðúc nóng – TT C2 Trung T? ? 2h30 – 5h30 pm;21.008587248638488, 105.83380269787664;9?? B? nhúng me – Cà Te Quán ?? 52 Tr?n Xuân So?n ? Trýa – T?i;21.016981586009425, 105.85354159787671;?? L?u thái : ??Chai Talay – 474 X? Ðàn ??Hotpot Story : 33 Tr?n Hýng Ð?o ??Aeon Mall;21.01677113132842, 105.8319875267124;1??1?? B? nhúng d?m ??6 Thi Sách / Tr?n Xuân So?n;21.017682831144327, 105.85393099787676;1??2?? Bún l?ng ch?m;;1??3?? Bánh trôi tàu – 54 B?ch Mai ? 2h – 11h pm;21.00680473334132, 105.85117624020525;1??4?? Bánh rán m?n : ??Ng? 135 Phýõng Mai ??3h30 pm;21.04407349926573, 105.77818596904137
125;,;"""lap-list-an-uong-ngay-mua-gio""";lap-list-an-uong-ngay-mua-gio;;;;;;;;;126;,;21.007641, 105.831592;banh-xeo-nem-lu%cc%a3i-11-ngo%cc%83-82-pha%cc%a3m-ngo%cc%a3c-tha%cc%a3ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;,;"""banh-xeo-nem-lu%cc%a3i-11-ngo%cc%83-82-pha%cc%a3m-ngo%cc%a3c-tha%cc%a3ch""";banh-xeo-nem-lu%cc%a3i-11-ngo%cc%83-82-pha%cc%a3m-ngo%cc%a3c-tha%cc%a3ch;;;;;;;;;127;,;21.026136, 105.826072;banh-ran-che-co-chung-109-vu-thanh-dong-da;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;,;"""banh-ran-che-co-chung-109-vu-thanh-dong-da""";banh-ran-che-co-chung-109-vu-thanh-dong-da;;;;;;;;;128;,;21.012563, 105.817477;oc-29-co-so-2-36-yen-lang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;,;"""oc-29-co-so-2-36-yen-lang""";oc-29-co-so-2-36-yen-lang;;;;;;;;;129;,;20.971682, 105.776940;bo-3-tai-33-quang-trung-nga-3-quang-trung-ngo-van-so;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;,;"""bo-3-tai-33-quang-trung-nga-3-quang-trung-ngo-van-so""";bo-3-tai-33-quang-trung-nga-3-quang-trung-ngo-van-so;;;;;;;;;130;,;21.007576, 105.850186;bun-oc-cham-44-de-to-hoang-bach-mai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;,;"""bun-oc-cham-44-de-to-hoang-bach-mai""";bun-oc-cham-44-de-to-hoang-bach-mai;;;;;;;;notext;131;,;;them-mot-vai-dia-diem-hap-dan-cho-tin-do-nha-oc-part2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;,;"""them-mot-vai-dia-diem-hap-dan-cho-tin-do-nha-oc-part2""";them-mot-vai-dia-diem-hap-dan-cho-tin-do-nha-oc-part2;;;;;;;;;132;,;21.015676, 105.856634;nom-bo-kho-co-cuc-71-lo-duc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;,;"""nom-bo-kho-co-cuc-71-lo-duc""";nom-bo-kho-co-cuc-71-lo-duc;;;;;;;;noloc;133;,;0.000000, 0.000000;review-pho-tron-kool-vi-bo-xot-tuong-den;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;,;"""review-pho-tron-kool-vi-bo-xot-tuong-den""";review-pho-tron-kool-vi-bo-xot-tuong-den;;;;;;;;noloc;134;,;0.000000, 0.000000;pho-bo-chinsu-mua-duoi-vinmart-co-kem-thit-bo-nguyen-mieng;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;,;"""pho-bo-chinsu-mua-duoi-vinmart-co-kem-thit-bo-nguyen-mieng""";pho-bo-chinsu-mua-duoi-vinmart-co-kem-thit-bo-nguyen-mieng;;;;;;;;;135;,;21.034461, 105.830859;5-ngay-dong-ho-o-hang-xoi-ngo-32-doi-can;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;,;"""5-ngay-dong-ho-o-hang-xoi-ngo-32-doi-can""";5-ngay-dong-ho-o-hang-xoi-ngo-32-doi-can;;;;;;;;;136;,;21.016717, 105.849815;bun-oc-co-ba-lan-26-bui-thi-xuan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;,;"""bun-oc-co-ba-lan-26-bui-thi-xuan""";bun-oc-co-ba-lan-26-bui-thi-xuan;;;;;;;;;137;,;21.034490, 105.829812;tong-hop-quan-banh-cuon-nong-ngon-nhat-ha-noi;;;;;Bánh Cu?n Nóng-64C Ð?i C?n, Ba Ð?nh, Hà N?i;Bánh Cu?n Nóng-77 Ð?ng Vãn Ng?;21.009278, 105.831462;Bánh cu?n nóng – ð?u ng? 29 Thu? Khuê, Tây H?;21.040889, 105.827977;Bánh Cu?n Nóng-83 Ð?ng Ti?n Ðông;21.011979, 105.823856;Bánh Cu?n Nóng-Ng? 46 Ph?m Ng?c Th?ch, b1 Trung T?;21.008463, 105.833458;Bánh Cu?n Nóng-339 B?ch Mai;21.000673, 105.850634;;;;;;;;;;;;;;;;;;
137;,;"""tong-hop-quan-banh-cuon-nong-ngon-nhat-ha-noi""";tong-hop-quan-banh-cuon-nong-ngon-nhat-ha-noi;;;;;;;;;138;,;21.016625, 105.852930;long-tran-chao-58l-ngo-thi-nham-hai-ba-trung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;,;"""long-tran-chao-58l-ngo-thi-nham-hai-ba-trung""";long-tran-chao-58l-ngo-thi-nham-hai-ba-trung;;;;;;;;online;139;,;0.000000, 0.000000;nghien-che-ba-ca-chi-sau-mot-lan-an-ke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;,;"""nghien-che-ba-ca-chi-sau-mot-lan-an-ke""";nghien-che-ba-ca-chi-sau-mot-lan-an-ke;;;;;;;;noloc;140;,;0.000000, 0.000000;pho-tron-com-nguoi-tuoi-tho-du-doi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;,;"""pho-tron-com-nguoi-tuoi-tho-du-doi""";pho-tron-com-nguoi-tuoi-tho-du-doi;;;;;;;;;141;,;21.033362, 105.852125;goc-review-best-co-tam-che-ha-noi;;;;;Sinh t? Huy?n Vi s? 5 Ðinh Li?t;Chè t? múc ng? 18 Hàm Long;21.019288, 105.853834;Chè Xoan;21.039490, 105.847991;Xôi chè Bà Th?n;21.033680, 105.847848;Chè SG Thanh Tuy?n 57 Nguy?n Chí Thanh;10.756323, 106.649688;;;;;;;;;;;;;;;;;;;;
141;,;"""goc-review-best-co-tam-che-ha-noi""";goc-review-best-co-tam-che-ha-noi;;;;;;;;;142;,;20.998749, 105.854448;bun-cha-nuong-107-pho-hong-mai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;,;"""bun-cha-nuong-107-pho-hong-mai""";bun-cha-nuong-107-pho-hong-mai;;;;;;;;;143;,;21.001025, 105.859054;ngon-kinh-di-banh-goi-banh-tom-104c8-quynh-mai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;,;"""ngon-kinh-di-banh-goi-banh-tom-104c8-quynh-mai""";ngon-kinh-di-banh-goi-banh-tom-104c8-quynh-mai;;;;;;;;no text;144;,;21.031686, 105.858501;pho-ga-18-bach-dang-hoan-kiem-ha-noi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;,;"""pho-ga-18-bach-dang-hoan-kiem-ha-noi""";pho-ga-18-bach-dang-hoan-kiem-ha-noi;;;;;;;;;145;,;21.003097, 105.851628;pho-vit-quay-ngoc-phat-319-thanh-nhan-bach-mai-ha-noi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;,;"""pho-vit-quay-ngoc-phat-319-thanh-nhan-bach-mai-ha-noi""";pho-vit-quay-ngoc-phat-319-thanh-nhan-bach-mai-ha-noi;;;;;;;;;146;,;21.034134, 105.856197;pho-277-phuc-tan-hoan-kiem-ha-noi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;,;"""pho-277-phuc-tan-hoan-kiem-ha-noi""";pho-277-phuc-tan-hoan-kiem-ha-noi;;;;;;;;;147;,;21.000651, 105.816009;review-ga-ran-gaxeo-sanh-tang-1-mat-dat-royal-city;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;,;"""review-ga-ran-gaxeo-sanh-tang-1-mat-dat-royal-city""";review-ga-ran-gaxeo-sanh-tang-1-mat-dat-royal-city;;;;;;;;;148;,;20.998932, 105.853180;oc-mut-duc-diep-doi-dien-ngo-156-hong-mai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;,;"""oc-mut-duc-diep-doi-dien-ngo-156-hong-mai""";oc-mut-duc-diep-doi-dien-ngo-156-hong-mai;;;;;;;;;149;,;21.000434, 105.856507;banh-ga-269-ngo-quynh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;,;"""banh-ga-269-ngo-quynh""";banh-ga-269-ngo-quynh;;;;;;;;;150;,;21.012186, 105.825508;bun-oc-nguoi-o-ngo-136-tay-son;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;,;"""bun-oc-nguoi-o-ngo-136-tay-son""";bun-oc-nguoi-o-ngo-136-tay-son;;;;;;;;;151;,;21.029748, 105.849192;pho-ga-tron-39b-ly-quoc-su-hoan-kiem-ha-noi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;,;"""pho-ga-tron-39b-ly-quoc-su-hoan-kiem-ha-noi""";pho-ga-tron-39b-ly-quoc-su-hoan-kiem-ha-noi;;;;;;;;;152;,;21.034183, 105.847985;chao-long-88-thuoc-bac-hang-bo-hoan-kiem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;,;"""chao-long-88-thuoc-bac-hang-bo-hoan-kiem""";chao-long-88-thuoc-bac-hang-bo-hoan-kiem;;;;;;;;;153;,;21.037742, 105.847941;review-bun-rieu-co-hoan-16-hang-luoc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;,;"""review-bun-rieu-co-hoan-16-hang-luoc""";review-bun-rieu-co-hoan-16-hang-luoc;;;;;;;;;154;,;21.028684, 105.852377;banh-roti-bo-ho-thom-ngon-khong-tuong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;,;"""banh-roti-bo-ho-thom-ngon-khong-tuong""";banh-roti-bo-ho-thom-ngon-khong-tuong;;;;;;;;;155;,;21.015152, 105.849045;hu-tieu-nam-vang-minh-chau-67-tue-tinh-q-hai-ba-trung-ha-noi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;,;"""hu-tieu-nam-vang-minh-chau-67-tue-tinh-q-hai-ba-trung-ha-noi""";hu-tieu-nam-vang-minh-chau-67-tue-tinh-q-hai-ba-trung-ha-noi;;;;;;;;;156;,;21.008971, 105.832726;bun-vi%cc%a3t-ngan-cha%cc%a3t-co-thu%cc%89y-ngo-4-dang-van-ngu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;,;"""bun-vi%cc%a3t-ngan-cha%cc%a3t-co-thu%cc%89y-ngo-4-dang-van-ngu""";bun-vi%cc%a3t-ngan-cha%cc%a3t-co-thu%cc%89y-ngo-4-dang-van-ngu;;;;;;;;;157;,;21.037645, 105.783346;nhung-quan-bun-pho-ngon-bo%cc%89-re%cc%89-khu-xuan-thuy-cau-giay;;;;;;quán bún Hà Qu?ng-c?ng sau Ð?i h?c Sý ph?m Tr?n Qu?c Hoàn;Quán bún ð?u c?nh quán cõm ranh c?ng ? 27/233 Xuân Thu?;21.036550, 105.782034;;;;;;;;;;;;;;;;;;;;;;;;;
